Benchmark,latency-Q1,memory
1,940.5867768595041,582.4044999016655,121,0.19836065,37.38709677419355
2,968.4201680672269,715.3456675211588,240,0.1983471,37.36666666666667
3,961.5333333333333,715.7043444315592,360,0.19889502,37.377049180327866
4,980.5833333333334,715.7225348154703,480,0.19917013,37.377049180327866
5,972.075,716.0388374328613,600,0.19933555,37.377049180327866
6,980.3333333333334,716.238494237264,720,0.19944598,37.36666666666667
7,980.0166666666667,716.4606113433838,840,0.19952494,38.0
8,979.8333333333334,716.3831526438395,960,0.1995842,37.377049180327866
9,980.3,716.8934834798177,1080,0.19963032,38.0
Finale Results,979.0,716.762454032898,1160,0.19965577,37.073170731707314

AVERAGES,972,702,,0.99827885
