Benchmark,latency-Q1_20MB,memory
1,979.7903225806451,215.33532333374023,124,0.1968254,38.0
2,996.2666666666667,234.52552541097006,244,0.19837399,37.36666666666667
3,970.0333333333333,234.9183006286621,364,0.1989071,38.0
4,995.75,234.9794782002767,484,0.19917695,37.377049180327866
5,970.8833333333333,235.40826161702475,604,0.19933994,37.377049180327866
6,962.2083333333334,235.35067303975424,724,0.19944903,37.377049180327866
7,995.15,235.69974517822266,844,0.19952719,37.377049180327866
8,1003.425,235.75506528218588,964,0.19958591,37.377049180327866
9,1003.1083333333333,235.93326123555502,1084,0.19963168,37.377049180327866
10,994.6416666666667,236.2367140452067,1204,0.19966832,37.377049180327866
Finale Results,985.35,236.62994003295898,1224,0.19967374,38.0

AVERAGES,986,233,,0.9983686999999999
