Benchmark,latency-Q1,memory
1,748.6016260162602,72.38159707876352,246,0.1983871,76.0
2,734.9,75.71387227376302,486,0.19918033,74.73333333333333
3,749.1134453781513,76.07505289713542,724,0.1989011,76.0
4,744.7314049586777,76.44893137613933,966,0.19958678,75.36666666666666
5,738.3361344537815,76.944273630778,1204,0.19933775,75.36666666666666
6,730.6166666666667,77.31623077392578,1444,0.19944751,76.0
7,726.8760330578513,77.83712641398112,1686,0.19976303,76.0
8,738.7605042016806,78.0910701751709,1924,0.19958507,75.37704918032787
9,696.6857142857143,78.29082934061687,1994,0.1995996,22.8
10,NaN,78.51109313964844,1994,0.1995996,0.0
Finale Results,NaN,78.36100616455079,1994,0.1995996,0.0

AVERAGES,734,76,,0.9979979999999999
