Benchmark,latency-Q1,memory
1,1001.6260162601626,72.28701371413011,123,0.1983871,38.0
2,970.2016806722689,75.49385070800781,242,0.19836065,38.0
3,956.3416666666667,75.74117533365886,362,0.1989011,37.36666666666667
4,964.8916666666667,75.98011207580566,482,0.19917355,38.0
5,956.0583333333333,76.1454512278239,602,0.19933775,37.36666666666667
6,989.8,76.28375752766927,722,0.19944751,38.0
7,973.1166666666667,76.52576955159505,842,0.19952607,37.36666666666667
8,947.725,76.58907890319824,962,0.19958507,38.0
9,981.3166666666667,76.83245277404785,1082,0.19963099,38.0
10,989.1,77.06024169921875,1202,0.19966777,37.36666666666667
Finale Results,954.06,77.21269073486329,1252,0.19968101,38.0

AVERAGES,971,76,,0.9984050499999999
